"","MapCode","SpeciesName","CohortAge","CohortBiomass"
"15868",82037,"PseuMenz",85,301.84
"15869",82037,"PseuMenz",105,1509.86
"15870",82037,"PseuMenz",110,2087.91
"15871",82308,"JuniOste",85,475.2
"15872",82308,"JuniOste",90,781
"15873",82308,"JuniOste",95,1062.38
"15874",82308,"AbieLasi",5,6.05
"15875",82308,"AbieLasi",10,13.42
"15876",82308,"AbieLasi",45,142.45
"15877",82308,"AbieLasi",55,336.82
"15878",82308,"AbieLasi",60,488.51
"15879",82308,"AbieLasi",65,143.55
"15880",82308,"AbieLasi",70,170.61
"15881",82308,"AbieLasi",75,83.05
"15882",82308,"AbieLasi",80,250.58
"15883",82308,"AbieLasi",95,1208.68
"15884",82308,"AbieLasi",100,829.29
"15885",82308,"AbieLasi",115,2108.04
"15886",82308,"PiceEnge",130,6239.75
"15887",82308,"PiceEnge",135,3382.28
"15888",82308,"PseuMenz",100,563.42
"15889",82308,"PseuMenz",105,1916.42
"15890",82341,"JuniOste",5,8.58
"15891",82341,"JuniOste",10,18.59
"15892",82341,"JuniOste",15,27.5
"15893",82341,"JuniOste",20,44.33
"15894",82341,"JuniOste",25,51.04
"15895",82341,"JuniOste",30,74.25
"15896",82341,"JuniOste",45,410.63
"15897",82341,"JuniOste",55,26.62
"15898",82341,"JuniOste",60,161.81
"15899",82341,"JuniOste",65,355.41
"15900",82341,"JuniOste",70,993.08
"15901",82341,"JuniOste",75,1337.27
"15902",82341,"JuniOste",80,1912.02
"15903",82341,"JuniOste",85,1175.24
"15904",82341,"AbieLasi",20,27.83
"15905",82341,"AbieLasi",35,83.93
"15906",82341,"AbieLasi",45,178.75
"15907",82341,"AbieLasi",60,119.79
"15908",82341,"AbieLasi",65,170.17
"15909",82341,"AbieLasi",70,119.46
"15910",82341,"AbieLasi",75,367.95
"15911",82341,"AbieLasi",80,581.35
"15912",82341,"AbieLasi",85,518.43
"15913",82341,"AbieLasi",90,270.16
"15914",82471,"JuniOste",45,221.1
"15915",82471,"JuniOste",75,270.05
"15916",82471,"JuniOste",80,193.82
"15917",82471,"JuniOste",85,540.87
"15918",82471,"JuniOste",90,312.84
"15919",82471,"JuniOste",100,697.29
"15920",82471,"AbieLasi",10,10.67
"15921",82471,"AbieLasi",60,37.84
"15922",82471,"AbieLasi",65,46.86
"15923",82471,"AbieLasi",70,272.36
"15924",82471,"AbieLasi",75,414.04
"15925",82471,"AbieLasi",80,377.08
"15926",82471,"AbieLasi",85,92.29
"15927",82471,"AbieLasi",90,253.11
"15928",82471,"AbieLasi",100,960.52
"15929",82471,"PiceEnge",15,31.68
"15930",82471,"PiceEnge",65,333.74
"15931",82471,"PiceEnge",70,52.91
"15932",82471,"PiceEnge",80,123.53
"15933",82471,"PiceEnge",95,697.29
"15934",82471,"PiceEnge",100,403.04
"15935",82471,"PiceEnge",115,1287.44
"15936",82471,"PiceEnge",120,1554.74
"15937",82471,"PiceEnge",125,2651.66
"15938",82339,"JuniOste",65,61.82
"15939",82339,"JuniOste",70,179.96
"15940",82339,"JuniOste",80,541.09
"15941",82339,"JuniOste",90,584.54
"15942",82339,"AbieLasi",80,348.59
"15943",82339,"PiceEnge",80,54.56
"15944",82339,"PiceEnge",95,266.42
"15945",82339,"PseuMenz",70,58.63
"15946",82339,"PseuMenz",95,879.78
"15947",82339,"PopuTrem",55,359.04
"15948",82339,"PopuTrem",65,24.42
"15949",82339,"PopuTrem",70,36.3
"15950",82018,"AbieLasi",70,96.25
"15951",82018,"AbieLasi",80,399.85
"15952",82018,"AbieLasi",85,268.07
"15953",82018,"AbieLasi",90,391.27
"15954",82018,"AbieLasi",95,542.96
"15955",82018,"PopuTrem",40,119.68
"15956",82018,"PopuTrem",65,26.07
"15957",82018,"PopuTrem",70,60.94
"15958",82018,"PopuTrem",85,32.23
"15959",82018,"PopuTrem",90,416.68
"15960",82018,"PopuTrem",95,77.11
"15961",82018,"PopuTrem",100,897.82
"15962",82018,"PopuTrem",110,161.59
"15963",82005,"JuniOste",80,291.5
"15964",82005,"AbieLasi",65,2.31
"15965",82005,"AbieLasi",75,197.67
"15966",82005,"AbieLasi",85,335.17
"15967",82005,"PiceEnge",70,71.39
"15968",82005,"PiceEnge",85,113.08
"15969",82005,"PiceEnge",90,465.74
"15970",82005,"PiceEnge",95,594.88
"15971",82005,"PiceEnge",100,1811.15
"15972",82005,"PiceEnge",105,562.43
"15973",82005,"PiceEnge",110,737.77
"15974",82005,"PiceEnge",115,1078
"15975",82005,"PseuMenz",110,2101.77
"15976",81995,"JuniOste",65,81.4
"15977",81995,"JuniOste",95,816.86
"15978",81995,"AbieLasi",60,16.39
"15979",81995,"AbieLasi",65,122.98
"15980",81995,"AbieLasi",70,195.91
"15981",81995,"AbieLasi",75,454.08
"15982",81995,"AbieLasi",80,238.26
"15983",81995,"AbieLasi",85,609.07
"15984",81995,"AbieLasi",100,1949.2
"15985",81995,"AbieLasi",105,835.89
"15986",81995,"AbieLasi",110,1284.58
"15987",81995,"PseuMenz",70,301.73
"15988",81995,"PseuMenz",75,133.98
"15989",81995,"PseuMenz",85,1100.66
"15990",81995,"PseuMenz",90,1132.34
"15991",81995,"PseuMenz",95,695.2
"15992",81995,"PseuMenz",100,1115.84
"15993",81995,"PseuMenz",105,1601.27
"15994",82472,"AbieLasi",5,8.25
"15995",82472,"AbieLasi",70,47.96
"15996",82472,"PseuMenz",70,102.63
"15997",82472,"PseuMenz",100,1152.91
"15998",82472,"PopuTrem",5,13.75
"15999",82472,"PopuTrem",40,143.11
"16000",82472,"PopuTrem",70,45.1
"16001",82472,"PopuTrem",80,277.86
"16002",82472,"PopuTrem",85,1188.33
"16003",82472,"PopuTrem",90,1387.54
"16004",82472,"PopuTrem",95,2448.27
"16005",82472,"PopuTrem",100,816.64
"16006",82472,"PopuTrem",105,2443.98
"16007",82463,"AbieLasi",60,16.83
"16008",82463,"PopuTrem",5,48.73
"16009",82463,"PopuTrem",20,30.91
"16010",82463,"PopuTrem",35,98.45
"16011",82463,"PopuTrem",40,286.33
"16012",82463,"PopuTrem",45,183.04
"16013",82463,"PopuTrem",50,212.85
"16014",82463,"PopuTrem",65,16.5
"16015",82463,"PopuTrem",70,39.71
"16016",82463,"PopuTrem",75,100.21
"16017",82463,"PopuTrem",80,489.94
"16018",82463,"PopuTrem",85,1573.33
"16019",82463,"PopuTrem",90,2675.42
"16020",82463,"PopuTrem",100,338.91
"16021",82345,"AbieLasi",10,13.42
"16022",82345,"AbieLasi",15,16.5
"16023",82345,"AbieLasi",30,48.4
"16024",82345,"AbieLasi",70,58.19
"16025",82345,"AbieLasi",75,171.82
"16026",82345,"AbieLasi",80,627.88
"16027",82345,"AbieLasi",85,167.53
"16028",82345,"AbieLasi",95,776.6
"16029",82345,"PiceEnge",80,49.83
"16030",82345,"PseuMenz",55,307.67
"16031",82345,"PseuMenz",75,321.64
"16032",82345,"PseuMenz",80,187
"16033",82345,"PseuMenz",90,641.19
"16034",82345,"PseuMenz",95,1232.44
"16035",82345,"PseuMenz",100,1135.31
"16036",69862,"JuniOste",30,87.23
"16037",69862,"JuniOste",65,18.7
"16038",69862,"JuniOste",75,55.33
"16039",69862,"JuniOste",80,86.13
"16040",69862,"JuniOste",85,102.74
"16041",69862,"JuniOste",90,266.31
"16042",69862,"JuniOste",95,193.16
"16043",69862,"JuniOste",100,274.67
"16044",69862,"AbieConc",30,54.67
"16045",69862,"AbieConc",65,63.8
"16046",69862,"AbieConc",85,315.04
"16047",69862,"AbieConc",90,425.37
"16048",69862,"JuniOste",60,63.69
"16049",69862,"JuniOste",65,139.37
"16050",69862,"JuniOste",70,108.02
"16051",69862,"JuniOste",75,180.62
"16052",69862,"JuniOste",80,299.2
"16053",69862,"JuniOste",85,126.17
"16054",69862,"JuniOste",90,602.58
"16055",69862,"JuniOste",100,390.61
"16056",69862,"JuniOste",105,336.71
"16057",69862,"PseuMenz",60,19.03
"16058",69862,"PseuMenz",65,27.17
"16059",69862,"PseuMenz",100,805.2
"16060",69862,"PseuMenz",105,950.73
"16061",69862,"PseuMenz",110,1379.84
"16062",70047,"JuniOste",10,34.1
"16063",70047,"JuniOste",15,45.76
"16064",70047,"JuniOste",20,52.03
"16065",70047,"JuniOste",30,87.23
"16066",70047,"JuniOste",75,34.32
"16067",70047,"AbieConc",60,35.64
"16068",70047,"AbieConc",70,187.55
"16069",70047,"AbieConc",75,298.87
"16070",70047,"AbieConc",80,162.47
"16071",70047,"JuniOste",75,63.91
"16072",70047,"QuerGamb",65,21.56
"16073",70213,"JuniOste",10,34.1
"16074",70213,"JuniOste",15,45.76
"16075",70213,"JuniOste",40,166.98
"16076",70213,"JuniOste",65,23.1
"16077",70213,"JuniOste",70,32.56
"16078",70213,"JuniOste",80,66
"16079",70213,"JuniOste",85,143.88
"16080",70213,"JuniOste",130,2167.33
"16081",70213,"PinuEdul",65,50.93
"16082",70213,"QuerGamb",10,39.82
"16083",70213,"QuerGamb",20,175.67
"16084",70213,"QuerGamb",30,87.23
"16085",70213,"QuerGamb",65,82.94
"16086",70213,"QuerGamb",70,74.69
"16087",70213,"QuerGamb",75,34.32
"16088",70213,"QuerGamb",80,155.21
"16089",70213,"QuerGamb",95,156.09
"16090",70287,"AbieLasi",5,14.3
"16091",70287,"AbieLasi",15,19.91
"16092",70287,"AbieLasi",30,61.27
"16093",70287,"AbieLasi",40,121
"16094",70287,"AbieLasi",60,43.67
"16095",70287,"AbieLasi",65,104.28
"16096",70287,"AbieLasi",70,374
"16097",70287,"AbieLasi",75,402.05
"16098",70287,"AbieLasi",80,532.07
"16099",70287,"AbieLasi",85,1939.96
"16100",70287,"AbieLasi",90,1209.89
"16101",70287,"AbieLasi",95,1159.51
"16102",70287,"AbieLasi",100,1587.74
"16103",70287,"AbieLasi",105,781.55
"16104",70287,"PopuTrem",65,33.99
"16105",70287,"PopuTrem",70,63.69
"16106",70287,"PopuTrem",75,140.58
"16107",70287,"PopuTrem",80,438.35
"16108",70287,"PopuTrem",85,398.53
"16109",70287,"PopuTrem",90,1726.89
"16110",70287,"PopuTrem",95,2949.65
"16111",70287,"PopuTrem",100,1474.11
"16112",70287,"PopuTrem",105,2148.52
"16113",70608,"AbieConc",40,166.1
"16114",70608,"AbieConc",60,104.39
"16115",70608,"AbieConc",65,40.04
"16116",70608,"AbieConc",70,228.47
"16117",70608,"AbieConc",75,106.37
"16118",70608,"AbieConc",80,317.68
"16119",70608,"AbieConc",85,793.21
"16120",70608,"AbieConc",90,1258.07
"16121",70608,"AbieLasi",80,121.66
"16122",70608,"AbieLasi",85,183.04
"16123",70608,"AbieLasi",90,423.94
"16124",70608,"AbieLasi",95,1045
"16125",70608,"AbieLasi",105,790.02
"16126",70608,"PseuMenz",85,421.74
"16127",70608,"PseuMenz",90,314.6
"16128",70608,"PseuMenz",95,742.83
"16129",70608,"PseuMenz",105,1349.04
"16130",70608,"PopuTrem",65,16.17
"16131",70608,"PopuTrem",70,23.43
"16132",70608,"PopuTrem",75,151.36
"16133",70608,"PopuTrem",80,507.65
"16134",70608,"PopuTrem",85,1206.81
"16135",70608,"PopuTrem",90,1703.79
"16136",70608,"PopuTrem",95,2172.28
"16137",70608,"PopuTrem",100,1008.92
"16138",70604,"AbieConc",55,16.61
"16139",70604,"AbieConc",60,29.15
"16140",70604,"AbieConc",65,67.65
"16141",70604,"AbieConc",70,114.18
"16142",70604,"AbieConc",75,187.66
"16143",70604,"AbieConc",95,664.62
"16144",70604,"PopuTrem",5,21.12
"16145",70604,"PopuTrem",10,34.87
"16146",70604,"PopuTrem",15,51.92
"16147",70604,"PopuTrem",20,30.91
"16148",70604,"PopuTrem",25,140.14
"16149",70604,"PopuTrem",30,63.14
"16150",70604,"PopuTrem",65,23.87
"16151",70604,"PopuTrem",70,7.15
"16152",70604,"PopuTrem",80,111.32
"16153",70604,"PopuTrem",85,127.49
"16154",70604,"PopuTrem",100,394.35
"16155",70604,"PopuTrem",105,507.43
"16156",70604,"PopuTrem",115,922.24
"16157",70641,"AbieConc",55,18.7
"16158",70641,"AbieConc",60,146.96
"16159",70641,"AbieConc",65,341.66
"16160",70641,"AbieConc",70,157.96
"16161",70641,"AbieConc",75,361.68
"16162",70641,"AbieConc",80,176.88
"16163",70641,"AbieConc",85,410.74
"16164",70641,"AbieConc",90,407.22
"16165",70641,"AbieConc",95,433.29
"16166",70641,"AbieConc",105,825.11
"16167",70641,"AbieConc",110,3166.9
"16168",70641,"QuerGamb",10,39.82
"16169",70708,"AbieLasi",65,80.41
"16170",70708,"AbieLasi",70,113.85
"16171",70708,"AbieLasi",75,89.87
"16172",70708,"AbieLasi",85,206.25
"16173",70708,"AbieLasi",90,329.12
"16174",70708,"PiceEnge",65,73.15
"16175",70708,"PiceEnge",70,115.83
"16176",70708,"PiceEnge",75,626.23
"16177",70708,"PiceEnge",80,211.75
"16178",70708,"PiceEnge",85,928.4
"16179",70708,"PiceEnge",90,2362.91
"16180",70708,"PiceEnge",95,1715.56
"16181",70708,"PiceEnge",100,2130.04
"16182",70708,"PiceEnge",105,1764.4
"16183",70708,"PiceEnge",110,2416.37
"16184",70735,"JuniOste",10,34.1
"16185",70735,"JuniOste",80,71.83
"16186",70735,"AbieConc",60,31.02
"16187",70735,"AbieConc",65,46.53
"16188",70735,"AbieConc",95,270.82
"16189",70735,"AbieConc",110,1715.56
"16190",70735,"JuniOste",70,19.14
"16191",70735,"PinuEdul",40,84.81
"16192",70735,"PinuEdul",65,51.59
"16193",70735,"PinuEdul",70,52.25
"16194",70735,"PinuEdul",75,77.11
"16195",70735,"PinuEdul",80,103.51
"16196",70735,"PinuEdul",85,420.31
"16197",70735,"QuerGamb",5,86.02
"16198",70735,"QuerGamb",10,181.94
"16199",70735,"QuerGamb",15,45.76
"16200",70735,"QuerGamb",20,299.42
"16201",70735,"QuerGamb",30,87.23
"16202",70735,"QuerGamb",65,13.2
"16203",70789,"JuniOste",25,65.89
"16204",70789,"JuniOste",35,113.19
"16205",70789,"JuniOste",40,161.92
"16206",70789,"JuniOste",55,26.51
"16207",70789,"JuniOste",60,95.48
"16208",70789,"JuniOste",65,201.41
"16209",70789,"JuniOste",70,373.45
"16210",70789,"JuniOste",75,100.43
"16211",70789,"AbieLasi",5,6.05
"16212",70789,"AbieLasi",15,89.1
"16213",70789,"AbieLasi",20,27.83
"16214",70789,"AbieLasi",25,37.29
"16215",70789,"AbieLasi",30,61.27
"16216",70789,"AbieLasi",35,68.42
"16217",70789,"AbieLasi",40,101.42
"16218",70789,"AbieLasi",45,142.45
"16219",70789,"AbieLasi",60,8.8
"16220",70789,"AbieLasi",65,24.86
"16221",70789,"AbieLasi",70,48.73
"16222",70789,"PiceEnge",70,19.14
"16223",70789,"PiceEnge",75,39.49
"16224",70789,"PiceEnge",85,98.56
"16225",70789,"PiceEnge",95,244.2
"16226",70789,"PiceEnge",100,543.4
"16227",70892,"JuniOste",5,8.58
"16228",70892,"JuniOste",10,14.85
"16229",70892,"JuniOste",15,22.77
"16230",70892,"JuniOste",40,175.67
"16231",70892,"JuniOste",60,14.74
"16232",70892,"JuniOste",75,237.82
"16233",70892,"JuniOste",85,361.79
"16234",70892,"JuniOste",105,1171.5
"16235",70892,"AbieLasi",35,68.42
"16236",70892,"AbieLasi",40,101.42
"16237",70892,"AbieLasi",45,285.01
"16238",70892,"AbieLasi",60,13.31
"16239",70892,"AbieLasi",65,59.62
"16240",70892,"AbieLasi",70,49.83
"16241",70892,"PopuTrem",5,10.56
"16242",70892,"PopuTrem",25,140.14
"16243",70892,"PopuTrem",65,21.12
"16244",70912,"JuniOste",25,116.38
"16245",70912,"JuniOste",50,683.98
"16246",70912,"JuniOste",55,1063.7
"16247",70912,"JuniOste",60,421.19
"16248",70912,"JuniOste",65,421.52
"16249",70912,"JuniOste",70,661.1
"16250",70912,"JuniOste",75,115.28
"16251",70912,"JuniOste",85,353.43
"16252",70912,"AbieLasi",20,27.83
"16253",70912,"AbieLasi",30,54.67
"16254",70912,"AbieLasi",55,751.52
"16255",70912,"AbieLasi",60,130.9
"16256",70912,"AbieLasi",65,107.36
"16257",70912,"AbieLasi",70,100.98
"16258",70912,"AbieLasi",75,416.79
"16259",70912,"AbieLasi",80,431.42
"16260",70912,"AbieLasi",90,258.39
"16261",70912,"AbieLasi",100,351.78
"16262",70912,"AbieLasi",105,473.22
"16263",70912,"PopuTrem",75,100.76
"16264",71097,"AbieLasi",15,19.91
"16265",71097,"AbieLasi",45,178.75
"16266",71097,"AbieLasi",50,234.96
"16267",71097,"AbieLasi",55,995.83
"16268",71097,"AbieLasi",60,576.07
"16269",71097,"AbieLasi",65,90.31
"16270",71097,"AbieLasi",70,424.16
"16271",71097,"AbieLasi",75,176.33
"16272",71097,"AbieLasi",80,132.55
"16273",71097,"AbieLasi",85,198.99
"16274",71097,"AbieLasi",90,284.35
"16275",71097,"PiceEnge",65,14.19
"16276",71097,"PiceEnge",70,41.69
"16277",71097,"PiceEnge",75,104.28
"16278",71097,"PiceEnge",80,149.27
"16279",71097,"PiceEnge",90,148.06
"16280",71097,"PiceEnge",100,283.47
"16281",71135,"JuniOste",80,29.92
"16282",71135,"AbieConc",25,48.4
"16283",71135,"AbieLasi",5,8.25
"16284",71135,"AbieLasi",10,21.23
"16285",71135,"AbieLasi",25,42.68
"16286",71135,"AbieLasi",60,27.83
"16287",71135,"PseuMenz",50,465.74
"16288",71135,"PseuMenz",60,550.88
"16289",71135,"PseuMenz",65,525.58
"16290",71135,"PseuMenz",70,1092.08
"16291",71135,"PseuMenz",75,862.18
"16292",71135,"PseuMenz",80,1002.76
"16293",71135,"PseuMenz",85,1767.26
"16294",71135,"PseuMenz",95,1736.68
"16295",71135,"PseuMenz",100,1684.65
"16296",71135,"PseuMenz",105,1256.42
"16297",71135,"PopuTrem",65,6.71
"16298",71135,"PopuTrem",75,15.29
"16299",71100,"AbieLasi",5,8.25
"16300",71100,"AbieLasi",15,16.5
"16301",71100,"AbieLasi",20,23.65
"16302",71100,"AbieLasi",25,32.34
"16303",71100,"AbieLasi",75,330
"16304",71100,"AbieLasi",80,514.14
"16305",71100,"AbieLasi",85,846.12
"16306",71100,"AbieLasi",90,303.82
"16307",71100,"AbieLasi",95,1010.46
"16308",71100,"PopuTrem",40,131.12
"16309",71100,"PopuTrem",45,183.04
"16310",71100,"PopuTrem",55,299.09
"16311",71100,"PopuTrem",70,237.16
"16312",71100,"PopuTrem",75,234.52
"16313",71100,"PopuTrem",80,238.92
"16314",71100,"PopuTrem",85,649
"16315",71100,"PopuTrem",90,1502.27
"16316",71100,"PopuTrem",95,1025.2
"16317",71100,"PopuTrem",100,1589.06
"16318",71100,"PopuTrem",105,938.74
"16319",71100,"PopuTrem",110,473.55
"16320",71134,"JuniOste",75,65.12
"16321",71134,"AbieLasi",80,113.52
"16322",71134,"AbieLasi",95,426.8
"16323",71134,"PseuMenz",60,16.61
"16324",71134,"PseuMenz",65,58.74
"16325",71134,"PseuMenz",70,45.76
"16326",71134,"PseuMenz",75,79.64
"16327",71134,"PseuMenz",80,212.52
"16328",71134,"PseuMenz",85,254.54
"16329",71134,"PseuMenz",100,764.61
"16330",71134,"PseuMenz",105,816.97
"16331",71134,"PseuMenz",115,1731.29
"16332",71134,"PopuTrem",65,41.36
"16333",71134,"PopuTrem",70,310.53
"16334",71134,"PopuTrem",75,211.09
"16335",71134,"PopuTrem",85,573.76
"16336",51948,"JuniOste",65,92.73
"16337",51948,"JuniOste",80,250.47
"16338",51948,"JuniOste",85,1404.59
"16339",51948,"JuniOste",90,778.58
"16340",51948,"JuniOste",95,1044.23
"16341",51948,"JuniOste",100,1317.03
"16342",51948,"JuniOste",110,2266
"16343",51948,"JuniOste",115,1689.49
"16344",51948,"PinuPond",15,13.53
"16345",51948,"PinuPond",65,85.03
"16346",51948,"PinuPond",95,77.55
"16347",51948,"PinuPond",105,1075.69
"16348",51948,"PinuPond",115,946.77
"16349",51948,"PseuMenz",100,1350.8
"16350",51948,"PseuMenz",105,3276.13
"16351",51948,"PseuMenz",120,1759.56
"16352",9954,"JuniOste",55,407.77
"16353",9954,"JuniOste",60,110.44
"16354",9954,"JuniOste",65,84.7
"16355",9954,"JuniOste",70,254.21
"16356",9954,"JuniOste",75,86.9
"16357",9954,"JuniOste",80,316.36
"16358",9954,"JuniOste",95,861.85
"16359",9954,"JuniOste",100,611.71
"16360",9954,"JuniOste",105,1809.06
"16361",9954,"JuniOste",115,1089.11
"16362",9954,"JuniOste",120,693.77
"16363",9954,"JuniOste",125,480.48
"16364",9954,"AbieConc",55,375.76
"16365",9954,"AbieConc",65,45.32
"16366",9954,"PinuPond",80,622.49
"16367",9954,"PinuPond",90,678.48
"16368",9954,"PinuPond",95,1620.96
"16369",9954,"PinuPond",100,1487.97
"16370",9954,"PinuPond",105,771.1
"16371",9954,"PinuPond",110,3531.55
"16372",9954,"PinuPond",115,2672.78
"16373",9954,"PseuMenz",75,117.92
"16374",9954,"PseuMenz",80,198.66
"16375",9954,"PseuMenz",85,339.02
"16376",9954,"PseuMenz",90,453.31
"16377",9954,"PseuMenz",95,663.08
"16378",9954,"PseuMenz",100,844.14
"16379",9954,"PseuMenz",110,1836.56
"16380",9954,"PseuMenz",115,386.65
"16381",9954,"PseuMenz",120,1399.2
"16382",9954,"PseuMenz",125,1614.03
"16383",9954,"PseuMenz",130,2121.57
"16384",53557,"JuniOste",15,19.91
"16385",53557,"JuniOste",35,92.51
"16386",53557,"JuniOste",55,390.72
"16387",53557,"JuniOste",60,57.53
"16388",53557,"JuniOste",65,72.05
"16389",53557,"JuniOste",70,216.81
"16390",53557,"JuniOste",75,235.18
"16391",53557,"JuniOste",80,209.66
"16392",53557,"JuniOste",90,544.94
"16393",53557,"JuniOste",105,1642.74
"16394",53557,"JuniOste",110,370.04
"16395",53557,"JuniOste",115,829.84
"16396",53557,"JuniOste",120,1151.92
"16397",53557,"JuniOste",130,444.4
"16398",53557,"PiceEnge",50,130.68
"16399",53557,"PiceEnge",65,302.39
"16400",53557,"PiceEnge",125,2216.61
"16401",53557,"PinuPond",120,1466.3
"16402",53557,"PseuMenz",65,38.94
"16403",53557,"PseuMenz",80,159.06
"16404",53557,"PseuMenz",115,439.34
"16405",66922,"JuniOste",65,25.74
"16406",66922,"JuniOste",70,97.24
"16407",66922,"JuniOste",75,78.76
"16408",66922,"JuniOste",85,163.46
"16409",66922,"JuniOste",95,364.21
"16410",66922,"JuniOste",105,482.68
"16411",9611,"JuniOste",100,309.65
"16412",9611,"JuniOste",110,1376.54
"16413",9128,"JuniOste",65,38.06
"16414",9128,"JuniOste",120,985.93
"16415",9128,"AbieConc",15,19.91
"16416",9128,"AbieConc",55,70.62
"16417",9128,"AbieConc",70,109.56
"16418",9128,"AbieConc",80,389.4
"16419",9128,"AbieConc",85,1590.16
"16420",9128,"AbieConc",90,3372.27
"16421",9128,"AbieConc",95,3973.64
"16422",9128,"AbieConc",100,4302.32
"16423",9128,"AbieConc",105,3543.21
"16424",9128,"PinuPond",120,1139.27
"16425",55404,"JuniOste",5,31.68
"16426",55404,"JuniOste",10,100.43
"16427",55404,"JuniOste",15,150.92
"16428",55404,"JuniOste",20,70.84
"16429",55404,"JuniOste",25,51.04
"16430",55404,"JuniOste",30,83.05
"16431",55404,"JuniOste",65,47.74
"16432",55404,"JuniOste",80,160.49
"16433",57195,"JuniOste",70,197.12
"16434",57195,"PinuPond",110,248.6
"16435",57195,"PseuMenz",30,54.01
"16436",57195,"PseuMenz",40,102.19
"16437",57195,"PseuMenz",50,224.62
"16438",57195,"PseuMenz",55,364.98
"16439",57195,"PseuMenz",60,94.05
"16440",57195,"PseuMenz",65,338.03
"16441",57195,"PseuMenz",70,693.33
"16442",57195,"PseuMenz",75,633.6
"16443",57195,"PseuMenz",80,1239.92
"16444",57195,"PseuMenz",85,1235.52
"16445",57195,"PseuMenz",90,1353.22
"16446",57195,"PseuMenz",95,513.04
"16447",44219,"JuniOste",60,13.97
"16448",44219,"JuniOste",70,41.14
"16449",44219,"JuniOste",75,61.16
"16450",44219,"JuniOste",90,240.35
"16451",44219,"PinuPond",55,36.52
"16452",44219,"PinuPond",60,213.51
"16453",44219,"PinuPond",65,405.35
"16454",44219,"PinuPond",70,1354.98
"16455",44219,"PinuPond",75,966.68
"16456",44219,"PinuPond",80,1051.71
"16457",44219,"PinuPond",85,3639.13
"16458",44219,"PinuPond",90,751.3
"16459",44219,"PinuPond",95,967.23
"16460",44219,"QuerGamb",65,16.06
"16461",44219,"QuerGamb",70,115.72
"16462",44219,"QuerGamb",75,97.79
"16463",44219,"QuerGamb",80,133.21
"16464",44219,"QuerGamb",85,475.09
"16465",44192,"JuniOste",55,211.97
"16466",44192,"PinuEdul",50,162.25
"16467",44192,"PinuPond",55,21.01
"16468",44192,"PinuPond",60,45.65
"16469",44192,"PinuPond",65,373.01
"16470",44192,"PinuPond",70,610.39
"16471",44192,"PinuPond",75,746.57
"16472",44192,"PinuPond",80,1144.11
"16473",44192,"PinuPond",85,476.74
"16474",44192,"QuerGamb",10,34.1
"16475",44192,"QuerGamb",20,58.52
"16476",44192,"QuerGamb",25,159.17
"16477",44192,"QuerGamb",30,103.07
"16478",44192,"QuerGamb",35,120.12
"16479",44249,"AbieConc",60,40.26
"16480",44249,"AbieConc",75,109.56
"16481",44249,"AbieConc",85,490.38
"16482",44249,"AbieConc",90,659.56
"16483",44249,"AbieConc",95,736.12
"16484",44249,"PinuPond",60,30.69
"16485",44249,"PinuPond",80,267.85
"16486",44249,"PseuMenz",45,144.43
"16487",44249,"PseuMenz",70,43.45
"16488",44249,"PseuMenz",75,127.05
"16489",44249,"PseuMenz",80,102.52
"16490",44249,"PseuMenz",90,296.23
"16491",44249,"PseuMenz",95,489.72
"16492",44249,"PseuMenz",105,1001
"16493",44249,"PopuTrem",80,137.5
"16494",44249,"QuerGamb",5,52.14
"16495",44249,"QuerGamb",10,73.92
"16496",44249,"QuerGamb",20,52.03
"16497",44249,"QuerGamb",30,103.07
"16498",44249,"QuerGamb",45,208.78
"16499",45257,"JuniOste",70,39.27
"16500",45257,"AbieConc",80,258.61
"16501",45257,"JuniOste",10,16.17
"16502",45257,"JuniOste",25,39.6
"16503",45257,"JuniOste",55,197.23
"16504",45257,"JuniOste",60,27.28
"16505",45257,"JuniOste",65,41.36
"16506",45257,"JuniOste",75,90.86
"16507",45257,"JuniOste",80,281.05
"16508",45257,"JuniOste",85,481.8
"16509",45257,"JuniOste",90,351.45
"16510",45257,"JuniOste",115,1483.13
"16511",45257,"PinuEdul",55,35.97
"16512",45257,"PinuEdul",60,93.5
"16513",45257,"PinuEdul",65,82.17
"16514",45257,"PinuEdul",75,411.73
"16515",45257,"PinuEdul",80,227.37
"16516",45257,"PinuPond",85,266.86
"16517",45257,"PinuPond",90,733.37
"16518",45257,"PseuMenz",55,345.18
"16519",45257,"PseuMenz",65,215.71
"16520",45257,"PseuMenz",70,157.96
"16521",45257,"PseuMenz",75,235.51
"16522",45257,"PseuMenz",80,300.52
"16523",45257,"PseuMenz",85,216.26
"16524",45257,"QuerGamb",65,109.23
"16525",45257,"QuerGamb",75,196.57
"16526",45257,"QuerGamb",85,438.68
"16527",45257,"QuerGamb",90,339.35
"16528",45257,"QuerGamb",100,222.64
"16529",45194,"JuniOste",70,31.57
"16530",45194,"PinuEdul",20,28.71
"16531",45194,"PinuEdul",25,47.63
"16532",45194,"PinuEdul",40,95.37
"16533",45194,"PinuEdul",60,109.56
"16534",45194,"PinuEdul",65,61.82
"16535",45194,"PinuEdul",70,58.85
"16536",45194,"PinuEdul",75,72.49
"16537",45194,"PinuEdul",80,150.04
"16538",45194,"PinuPond",60,91.63
"16539",45194,"PinuPond",65,306.9
"16540",45194,"PinuPond",70,225.39
